ID,Date,tsID,ACTUAL,Temp,Saturday,Sunday
577,31.07.2011,04,30355.19,26.9,0,1
578,01.08.2011,04,32991.30,24.8,0,0
579,02.08.2011,04,32222.22,23.8,0,0
580,03.08.2011,04,31394.55,20.5,0,0
581,04.08.2011,04,30762.20,20.3,0,0
582,05.08.2011,04,29426.84,19.8,0,0
583,06.08.2011,04,27447.75,18.4,1,0
584,07.08.2011,04,26752.24,21,0,1
585,08.08.2011,04,29740.17,22.3,0,0
586,09.08.2011,04,30196.16,25,0,0
587,10.08.2011,04,30884.73,26,0,0
588,11.08.2011,04,31518.51,26.7,0,0
589,12.08.2011,04,31546.09,27.2,0,0
590,13.08.2011,04,29616.35,27.6,1,0
591,14.08.2011,04,29252.08,27.2,0,1
592,15.08.2011,04,31587.41,27.9,0,0
593,16.08.2011,04,31072.53,26.7,0,0
594,17.08.2011,04,30828.93,24.1,0,0
595,18.08.2011,04,29879.19,21.4,0,0
596,19.08.2011,04,29695.05,21,0,0
597,20.08.2011,04,27436.67,18.8,1,0
598,21.08.2011,04,26656.15,18.9,0,1
599,22.08.2011,04,28723.54,17.4,0,0
600,23.08.2011,04,28352.42,15.2,0,0
601,24.08.2011,04,27998.45,14.8,0,0
602,25.08.2011,04,27991.71,13.8,0,0
603,26.08.2011,04,27831.54,15.6,0,0
604,27.08.2011,04,26759.81,19.3,1,0
605,28.08.2011,04,26175.97,19.2,0,1
606,29.08.2011,04,27917.63,21.6,0,0
607,30.08.2011,04,28291.27,22.1,0,0
608,31.08.2011,04,28460.50,23,0,0
609,01.09.2011,04,28485.35,22.6,0,0
610,02.09.2011,04,28567.40,20.5,0,0
611,03.09.2011,04,27846.00,20.9,1,0
612,04.09.2011,04,26649.39,18.2,0,1
613,05.09.2011,04,29126.31,17.1,0,0
614,06.09.2011,04,28990.50,12.9,0,0
615,07.09.2011,04,29112.21,11.7,0,0
616,08.09.2011,04,29740.08,15.1,0,0
617,09.09.2011,04,29354.38,16.8,0,0
618,10.09.2011,04,27749.00,14.2,1,0
619,11.09.2011,04,26950.67,15.3,0,1
620,12.09.2011,04,29643.40,13.7,0,0
621,13.09.2011,04,30269.47,14.1,0,0
622,14.09.2011,04,30154.49,15.3,0,0
623,15.09.2011,04,30080.41,20.3,0,0
624,16.09.2011,04,29971.45,18.2,0,0
625,17.09.2011,04,28127.33,14.7,1,0
626,18.09.2011,04,27236.54,12.7,0,1
627,19.09.2011,04,29818.27,13.2,0,0
628,20.09.2011,04,30108.23,12.2,0,0
629,21.09.2011,04,29651.47,14.5,0,0
630,22.09.2011,04,29710.80,10.2,0,0
631,23.09.2011,04,29941.02,11.5,0,0
632,24.09.2011,04,28230.97,14.6,1,0
633,25.09.2011,04,27955.46,11.7,0,1
634,26.09.2011,04,29854.12,10,0,0
635,27.09.2011,04,30585.03,9.6,0,0
636,28.09.2011,04,31432.17,11.2,0,0
637,29.09.2011,04,32043.86,11,0,0
638,30.09.2011,04,32349.45,9.3,0,0
639,01.10.2011,04,30135.39,8.7,1,0
640,02.10.2011,04,29609.11,8,0,1
641,03.10.2011,04,33402.93,7.3,0,0
642,04.10.2011,04,34080.27,8,0,0
643,05.10.2011,04,34044.41,8.1,0,0
644,06.10.2011,04,33925.26,12.1,0,0
645,07.10.2011,04,33634.62,11,0,0
646,08.10.2011,04,31287.57,14.1,1,0
647,09.10.2011,04,30354.91,13.2,0,1
648,10.10.2011,04,33063.89,14.4,0,0
649,11.10.2011,04,33519.14,14.4,0,0
650,12.10.2011,04,34049.27,14.2,0,0
651,13.10.2011,04,33887.18,12,0,0
652,14.10.2011,04,33055.75,7.4,0,0
653,15.10.2011,04,31645.19,7.5,1,0
654,16.10.2011,04,31141.54,4.5,0,1
655,17.10.2011,04,34549.91,2.4,0,0
656,18.10.2011,04,35206.19,3.1,0,0
657,19.10.2011,04,35452.34,6.8,0,0
658,20.10.2011,04,35405.84,9.4,0,0
659,21.10.2011,04,35941.19,9.1,0,0
660,22.10.2011,04,33236.31,7.4,1,0
661,23.10.2011,04,32794.41,5,0,1
662,24.10.2011,04,35556.17,3.3,0,0
663,25.10.2011,04,36475.25,2.2,0,0
664,26.10.2011,04,37031.40,1,0,0
665,27.10.2011,04,36923.33,1,0,0
666,28.10.2011,04,36788.68,2.8,0,0
667,29.10.2011,04,34216.74,1.9,1,0
668,30.10.2011,04,33391.95,2.1,0,1
669,31.10.2011,04,36887.83,4,0,0
670,01.11.2011,04,35992.83,5.5,0,0
671,02.11.2011,04,35284.84,6.6,0,0
672,03.11.2011,04,35272.32,6,0,0
673,04.11.2011,04,32964.03,2.6,0,1
674,05.11.2011,04,33413.45,-3.8,1,0
675,06.11.2011,04,32938.56,-8.9,0,1
676,07.11.2011,04,36471.33,-7.6,0,0
677,08.11.2011,04,37488.57,-5.6,0,0
678,09.11.2011,04,38035.73,-1.7,0,0
679,10.11.2011,04,37870.93,-1.8,0,0
680,11.11.2011,04,37489.46,-1.8,0,0
681,12.11.2011,04,35616.99,-3.3,1,0
682,13.11.2011,04,34795.93,-2.9,0,1
683,14.11.2011,04,37752.56,-3.2,0,0
684,15.11.2011,04,38127.47,-2.3,0,0
685,16.11.2011,04,37936.76,-7.2,0,0
686,17.11.2011,04,37892.48,-6.9,0,0
687,18.11.2011,04,37330.86,-3,0,0
688,19.11.2011,04,35382.66,-5.3,1,0
689,20.11.2011,04,34546.59,-1.2,0,1
690,21.11.2011,04,37458.88,-7.3,0,0
691,22.11.2011,04,38043.12,-7.7,0,0
692,23.11.2011,04,38220.46,-11.3,0,0
693,24.11.2011,04,39318.11,-14.8,0,0
694,25.11.2011,04,39115.71,-11.1,0,0
695,26.11.2011,04,37148.11,-7.2,1,0
696,27.11.2011,04,36053.80,-7.1,0,1
697,28.11.2011,04,38258.29,-3.7,0,0
698,29.11.2011,04,38716.62,-1.1,0,0
699,30.11.2011,04,38695.08,-0.6,0,0
700,01.12.2011,04,38457.59,-2.5,0,0
701,02.12.2011,04,38379.47,-5.7,0,0
702,03.12.2011,04,36776.14,-7.4,1,0
703,04.12.2011,04,36065.11,-5.5,0,1
704,05.12.2011,04,38993.22,-1.5,0,0
705,06.12.2011,04,38886.05,0.8,0,0
706,07.12.2011,04,39026.83,-1,0,0
707,08.12.2011,04,39334.59,-4.1,0,0
708,09.12.2011,04,39251.88,-7.8,0,0
709,10.12.2011,04,37779.16,-10.2,1,0
710,11.12.2011,04,37511.81,-8.6,0,1
711,12.12.2011,04,39377.54,-3.9,0,0
712,13.12.2011,04,39631.84,-2.2,0,0
713,14.12.2011,04,38626.20,-6.1,0,0
714,15.12.2011,04,39023.39,-8.9,0,0
715,16.12.2011,04,39729.41,-8.8,0,0
716,17.12.2011,04,37707.95,-11.4,1,0
717,18.12.2011,04,37544.82,-11,0,1
718,19.12.2011,04,40067.85,-8.8,0,0
719,20.12.2011,04,40602.03,-8.1,0,0
720,21.12.2011,04,40917.79,-7,0,0
721,22.12.2011,04,40717.64,-5.6,0,0
722,23.12.2011,04,40171.84,-3.5,0,0
723,24.12.2011,04,38875.91,-4.4,1,0
724,25.12.2011,04,37373.27,-6.1,0,1
725,26.12.2011,04,39539.88,-5.8,0,0
726,27.12.2011,04,39196.78,-0.7,0,0
727,28.12.2011,04,39026.84,1.3,0,0
728,29.12.2011,04,39113.33,-3.9,0,0
729,30.12.2011,04,38366.42,-5.3,0,0
730,31.12.2011,04,37125.49,-3.5,1,0
731,01.01.2012,04,34172.03,-1.8,0,1
732,02.01.2012,04,34667.60,-3.5,0,1
733,03.01.2012,04,34941.41,-7.3,0,1
734,04.01.2012,04,35641.69,-7,0,1
735,05.01.2012,04,36574.34,-2.8,0,1
736,06.01.2012,04,35916.19,-1.8,0,1
737,07.01.2012,04,35755.50,-5,1,0
738,08.01.2012,04,36505.45,-8.5,0,1
739,09.01.2012,04,36774.21,-10,0,1
740,10.01.2012,04,40039.39,-12,0,0
741,11.01.2012,04,40709.62,-10,0,0
742,12.01.2012,04,40428.13,-6,0,0
743,13.01.2012,04,39703.97,-3.3,0,0
744,14.01.2012,04,37617.47,-1.8,1,0
745,15.01.2012,04,36247.35,-3,0,1
746,16.01.2012,04,39521.07,-4.3,0,0
747,17.01.2012,04,38906.00,-5.5,0,0
748,18.01.2012,04,38801.19,-6.5,0,0
749,19.01.2012,04,38642.96,-10.5,0,0
750,20.01.2012,04,39428.10,-15.8,0,0
751,21.01.2012,04,38150.79,-17.8,1,0
752,22.01.2012,04,38396.49,-17.8,0,1
753,23.01.2012,04,42013.61,-18,0,0
754,24.01.2012,04,42235.43,-16.5,0,0
755,25.01.2012,04,41872.39,-15.3,0,0
756,26.01.2012,04,41140.12,-16,0,0
757,27.01.2012,04,40745.33,-14.3,0,0
758,28.01.2012,04,38663.98,-11.3,1,0
759,29.01.2012,04,38708.10,-13.8,0,1
760,30.01.2012,04,42045.44,-19.5,0,0
761,31.01.2012,04,41910.04,-22.5,0,0
762,01.02.2012,04,41592.21,-20.8,0,0
763,02.02.2012,04,42590.76,-19.8,0,0
764,03.02.2012,04,43750.87,-21.5,0,0
765,04.02.2012,04,41188.11,-21.8,1,0
766,05.02.2012,04,40508.93,-18.3,0,1
767,06.02.2012,04,42759.06,-20,0,0
768,07.02.2012,04,42223.44,-19,0,0
769,08.02.2012,04,42759.69,-18,0,0
770,09.02.2012,04,43000.07,-21.5,0,0
771,10.02.2012,04,43696.43,-24.5,0,0
772,11.02.2012,04,41193.96,-24.8,1,0
773,12.02.2012,04,41151.64,-25.8,0,1
774,13.02.2012,04,43698.67,-21.3,0,0
775,14.02.2012,04,43683.56,-17.8,0,0
776,15.02.2012,04,43403.04,-14.3,0,0
777,16.02.2012,04,43215.50,-14.3,0,0
778,17.02.2012,04,43559.55,-15.3,0,0
779,18.02.2012,04,41305.79,-16,1,0
780,19.02.2012,04,40362.70,-14.8,0,1
781,20.02.2012,04,42314.88,-13.5,0,0
782,21.02.2012,04,41725.50,-14,0,0
783,22.02.2012,04,40941.51,-12,0,0
784,23.02.2012,04,38828.81,-10,0,1
785,24.02.2012,04,40579.65,-9.5,0,0
786,25.02.2012,04,38717.23,-6.5,1,0
787,26.02.2012,04,37347.36,-4.3,0,1
788,27.02.2012,04,39418.13,-1.5,0,0
789,28.02.2012,04,39760.07,-1,0,0
790,29.02.2012,04,38131.11,-3.5,0,0
791,01.03.2012,04,37376.83,-2,0,0
792,02.03.2012,04,37804.83,-4.5,0,0
793,03.03.2012,04,36022.48,-5.3,1,0
794,04.03.2012,04,35143.75,-5.8,0,1
795,05.03.2012,04,37618.17,-6,0,0
796,06.03.2012,04,37917.39,-6.8,0,0
797,07.03.2012,04,37621.80,-8,0,0
798,08.03.2012,04,35204.78,-13,0,1
799,09.03.2012,04,35435.85,-14.8,0,1
800,10.03.2012,04,35459.60,-15.5,1,0
801,11.03.2012,04,38375.03,-17,0,0
802,12.03.2012,04,38964.94,-18.5,0,0
803,13.03.2012,04,39312.34,-10.3,0,0
804,14.03.2012,04,38727.57,-2.3,0,0
805,15.03.2012,04,38105.13,-5.5,0,0
806,16.03.2012,04,37929.82,-9,0,0
807,17.03.2012,04,36218.79,-8.3,1,0
808,18.03.2012,04,35219.00,-1,0,1
809,19.03.2012,04,36825.59,1.8,0,0
810,20.03.2012,04,36303.70,0.5,0,0
811,21.03.2012,04,36888.40,0,0,0
812,22.03.2012,04,36783.56,-0.3,0,0
813,23.03.2012,04,36475.55,-2.8,0,0
814,24.03.2012,04,34880.65,-4.3,1,0
815,25.03.2012,04,33884.24,-5.8,0,1
816,26.03.2012,04,36515.48,-3.3,0,0
817,27.03.2012,04,37033.99,-2.3,0,0
818,28.03.2012,04,36601.81,-4.5,0,0
819,29.03.2012,04,36921.01,-5.8,0,0
820,30.03.2012,04,36799.14,0.8,0,0
821,31.03.2012,04,34627.05,1.3,1,0
822,01.04.2012,04,33739.24,1,0,1
823,02.04.2012,04,35953.67,0.8,0,0
824,03.04.2012,04,35653.19,1.5,0,0
825,04.04.2012,04,34857.67,2.8,0,0
826,05.04.2012,04,35102.19,5.3,0,0
827,06.04.2012,04,34610.64,6.8,0,0
828,07.04.2012,04,32823.23,6.3,1,0
829,08.04.2012,04,31612.27,10.3,0,1
830,09.04.2012,04,33489.12,13.3,0,0
831,10.04.2012,04,33120.94,14.5,0,0
832,11.04.2012,04,33239.77,13.5,0,0
833,12.04.2012,04,32775.48,14,0,0
834,13.04.2012,04,32478.49,12.5,0,0
835,14.04.2012,04,30041.22,12.5,1,0
836,15.04.2012,04,28363.04,15,0,1
837,16.04.2012,04,30469.17,18.8,0,0
838,17.04.2012,04,30173.67,19.5,0,0
839,18.04.2012,04,29680.77,18.5,0,0
840,19.04.2012,04,29003.70,19.3,0,0
841,20.04.2012,04,28919.17,20.5,0,0
842,21.04.2012,04,26833.57,20.3,1,0
843,22.04.2012,04,26130.18,18.5,0,1
844,23.04.2012,04,28380.41,16.8,0,0
845,24.04.2012,04,25852.46,16.8,0,0
846,25.04.2012,04,27355.52,17.3,0,0
847,26.04.2012,04,26834.30,18.8,0,0
848,27.04.2012,04,27843.07,19.8,0,0
849,28.04.2012,04,28206.21,17.5,0,0
850,29.04.2012,04,27141.39,19.3,0,1
851,30.04.2012,04,27356.23,15.3,0,1
852,01.05.2012,04,26951.90,9.8,0,1
853,02.05.2012,04,29126.91,9.5,0,0
854,03.05.2012,04,29015.26,11.8,0,0
855,04.05.2012,04,29041.68,15.3,0,0
856,05.05.2012,04,29079.09,15,1,0
857,06.05.2012,04,27219.43,17.5,0,1
858,07.05.2012,04,27524.97,19.8,0,0
859,08.05.2012,04,27027.84,21,0,0
860,09.05.2012,04,26897.04,22.3,0,1
861,10.05.2012,04,29148.74,22.8,0,0
862,11.05.2012,04,29420.22,22.8,0,0
863,12.05.2012,04,30756.93,23.3,1,0
864,13.05.2012,04,28436.71,24.5,0,1
865,14.05.2012,04,31119.07,23,0,0
866,15.05.2012,04,31094.78,19.8,0,0
867,16.05.2012,04,30163.13,17.8,0,0
868,17.05.2012,04,30146.18,16.8,0,0
869,18.05.2012,04,29899.93,18.3,0,0
870,19.05.2012,04,28080.00,19.3,1,0
871,20.05.2012,04,27609.47,20.5,0,1
872,21.05.2012,04,29959.86,20.5,0,0
873,22.05.2012,04,30475.58,21.5,0,0
874,23.05.2012,04,30474.77,24,0,0
875,24.05.2012,04,30186.82,18.3,0,0
876,25.05.2012,04,29919.41,14.3,0,0
877,26.05.2012,04,28522.47,18.8,1,0
878,27.05.2012,04,27651.56,18,0,1
879,28.05.2012,04,29917.64,17.3,0,0
880,29.05.2012,04,29266.16,19.2,0,0
881,30.05.2012,04,29251.70,21.5,0,0
882,31.05.2012,04,29446.41,22.3,0,0
883,01.06.2012,04,29497.98,19,0,0
884,02.06.2012,04,28439.91,18.5,1,0
885,03.06.2012,04,27727.02,18,0,1
886,04.06.2012,04,29946.12,15.5,0,0
887,05.06.2012,04,30322.39,19.2,0,0
888,06.06.2012,04,29822.85,24,0,0
889,07.06.2012,04,30173.91,27,0,0
890,08.06.2012,04,30176.62,23.2,0,0
891,09.06.2012,04,30318.79,20.2,0,0
892,10.06.2012,04,28201.64,21,0,1
893,11.06.2012,04,27726.09,23.5,0,1
894,12.06.2012,04,28046.51,26,0,1
895,13.06.2012,04,31231.63,29,0,0
896,14.06.2012,04,31767.54,30.2,0,0
897,15.06.2012,04,32657.23,30.5,0,0
898,16.06.2012,04,31885.49,27.5,1,0
899,17.06.2012,04,30117.17,22.8,0,1
900,18.06.2012,04,31942.36,21.2,0,0
901,19.06.2012,04,29929.27,20.2,0,0
902,20.06.2012,04,30168.32,21.2,0,0
903,21.06.2012,04,29999.84,22,0,0
904,22.06.2012,04,30391.91,21.2,0,0
905,23.06.2012,04,28289.78,21,1,0
906,24.06.2012,04,27777.00,20.2,0,1
907,25.06.2012,04,30397.33,23.2,0,0
908,26.06.2012,04,30659.77,25.8,0,0
909,27.06.2012,04,30842.97,25.5,0,0
910,28.06.2012,04,31495.62,23.8,0,0
911,29.06.2012,04,29640.37,19.2,0,0
912,30.06.2012,04,28363.34,20.5,1,0
913,01.07.2012,04,26423.17,21.8,0,1
914,02.07.2012,04,29695.04,20.5,0,0
915,03.07.2012,04,29128.78,21,0,0
916,04.07.2012,04,29007.94,24,0,0
917,05.07.2012,04,29690.03,25.5,0,0
918,06.07.2012,04,29493.54,28.2,0,0
919,07.07.2012,04,28172.13,23.8,1,0
920,08.07.2012,04,27070.56,22.2,0,1
921,09.07.2012,04,29433.29,21.8,0,0
922,10.07.2012,04,29320.97,24,0,0
923,11.07.2012,04,29453.80,26,0,0
924,12.07.2012,04,29897.38,26.2,0,0
925,13.07.2012,04,29635.87,27,0,0
926,14.07.2012,04,27240.21,26.8,1,0
927,15.07.2012,04,26607.02,27,0,1
928,16.07.2012,04,29819.01,27.5,0,0
929,17.07.2012,04,31264.98,26.8,0,0
930,18.07.2012,04,30435.28,20.2,0,0
931,19.07.2012,04,28431.22,20.5,0,0
932,20.07.2012,04,28701.32,22.8,0,0
933,21.07.2012,04,25757.03,23.8,1,0
934,22.07.2012,04,25735.84,22.2,0,1
935,23.07.2012,04,29811.99,25.8,0,0
936,24.07.2012,04,29237.19,22,0,0
937,25.07.2012,04,28873.13,20.8,0,0
938,26.07.2012,04,28645.60,22,0,0
939,27.07.2012,04,28451.21,24.8,0,0
940,28.07.2012,04,27343.10,24.5,1,0
941,29.07.2012,04,26239.26,20.8,0,1
942,30.07.2012,04,29259.49,19.8,0,0
943,31.07.2012,04,29016.27,21.2,0,0
944,01.08.2012,04,29070.23,24.8,0,0
945,02.08.2012,04,29940.91,26,0,0
946,03.08.2012,04,30432.16,28,0,0
947,04.08.2012,04,29324.91,28,1,0
948,05.08.2012,04,28479.62,28,0,1
949,06.08.2012,04,31448.46,28.8,0,0
950,07.08.2012,04,31497.78,28.8,0,0
951,08.08.2012,04,32187.23,30,0,0
952,09.08.2012,04,32168.33,28.2,0,0
953,10.08.2012,04,32096.89,25.2,0,0
954,11.08.2012,04,29128.03,22.2,1,0
955,12.08.2012,04,27457.91,23.2,0,1
956,13.08.2012,04,30739.16,26,0,0
957,14.08.2012,04,30535.31,27.8,0,0
958,15.08.2012,04,30624.45,25.5,0,0
959,16.08.2012,04,30515.03,24,0,0
960,17.08.2012,04,29607.79,23.2,0,0
961,18.08.2012,04,28259.21,20.8,1,0
962,19.08.2012,04,27172.11,20.2,0,1
963,20.08.2012,04,29591.66,21,0,0
964,21.08.2012,04,29775.13,18.2,0,0
965,22.08.2012,04,28857.42,12.2,0,0
966,23.08.2012,04,28833.90,17.2,0,0
967,24.08.2012,04,28919.58,19.5,0,0
968,25.08.2012,04,27311.38,18.2,1,0
969,26.08.2012,04,26627.02,19,0,1
970,27.08.2012,04,29185.33,18.8,0,0
971,28.08.2012,04,29004.79,20.2,0,0
972,29.08.2012,04,29074.58,23,0,0
973,30.08.2012,04,28748.95,18.2,0,0
974,31.08.2012,04,29791.64,14.5,0,0
975,01.09.2012,04,28644.68,12.5,1,0
976,02.09.2012,04,26885.06,13.2,0,1
977,03.09.2012,04,29476.86,15.8,0,0
978,04.09.2012,04,29483.89,16.2,0,0
979,05.09.2012,04,29747.34,14.8,0,0
980,06.09.2012,04,29760.29,17.5,0,0
981,07.09.2012,04,29458.80,18.8,0,0
982,08.09.2012,04,27926.80,15.2,1,0
983,09.09.2012,04,27133.20,13.8,0,1
984,10.09.2012,04,29938.58,11.2,0,0
985,11.09.2012,04,29700.57,11,0,0
986,12.09.2012,04,29406.24,14.5,0,0
987,13.09.2012,04,29141.80,19.2,0,0
988,14.09.2012,04,28717.84,19.5,0,0
989,15.09.2012,04,26732.48,19.2,1,0
990,16.09.2012,04,26774.08,21,0,1
991,17.09.2012,04,29072.02,15,0,0
992,18.09.2012,04,29376.03,14,0,0
993,19.09.2012,04,29128.31,14.5,0,0
994,20.09.2012,04,29811.83,15.2,0,0
995,21.09.2012,04,29936.54,16,0,0
996,22.09.2012,04,27382.96,16.8,1,0
997,23.09.2012,04,27345.31,17.8,0,1
998,24.09.2012,04,29471.62,12,0,0
999,25.09.2012,04,30114.48,10.8,0,0
1000,26.09.2012,04,30285.97,11.8,0,0
1001,27.09.2012,04,30464.92,12.8,0,0
1002,28.09.2012,04,29987.92,12.8,0,0
1003,29.09.2012,04,28355.37,15.8,1,0
1004,30.09.2012,04,27294.89,14.8,0,1
1005,01.10.2012,04,30299.79,13,0,0
1006,02.10.2012,04,30297.67,11.2,0,0
1007,03.10.2012,04,31057.65,10,0,0
1008,04.10.2012,04,31131.58,13.2,0,0
1009,05.10.2012,04,30969.56,13.2,0,0
1010,06.10.2012,04,29365.58,11.8,1,0
1011,07.10.2012,04,28286.41,14.5,0,1
1012,08.10.2012,04,30552.24,15,0,0
1013,09.10.2012,04,30083.91,15,0,0
1014,10.10.2012,04,30435.00,10,0,0
1015,11.10.2012,04,30828.98,9.8,0,0
1016,12.10.2012,04,31645.48,9,0,0
1017,13.10.2012,04,30459.60,8,1,0
1018,14.10.2012,04,29906.01,7.2,0,1
1019,15.10.2012,04,32469.73,6,0,0
1020,16.10.2012,04,32604.84,10.8,0,0
1021,17.10.2012,04,33480.08,14.5,0,0
1022,18.10.2012,04,32762.31,13.2,0,0
1023,19.10.2012,04,31966.69,11.2,0,0
1024,20.10.2012,04,30256.53,9.2,1,0
1025,21.10.2012,04,28800.98,11.5,0,1
1026,22.10.2012,04,32424.29,11.2,0,0
1027,23.10.2012,04,32806.08,3,0,0
1028,24.10.2012,04,33584.50,0.2,0,0
1029,25.10.2012,04,34078.15,2.2,0,0
1030,26.10.2012,04,33595.81,5.5,0,0
1031,27.10.2012,04,32194.01,4,1,0
1032,28.10.2012,04,31246.77,5,0,1
1033,29.10.2012,04,33454.83,10.5,0,0
1034,30.10.2012,04,33894.82,8.8,0,0
1035,31.10.2012,04,33838.25,10.5,0,0
1036,01.11.2012,04,,3,0,0
1037,02.11.2012,04,,1.8,0,0
1038,03.11.2012,04,,0,1,0
1039,04.11.2012,04,,2,0,1
1040,05.11.2012,04,,7.8,0,1
1041,06.11.2012,04,,10.2,0,0
1042,07.11.2012,04,,7.5,0,0
1043,08.11.2012,04,,4.2,0,0
1044,09.11.2012,04,,5,0,0
1045,10.11.2012,04,,3.2,1,0
1046,11.11.2012,04,,-2,0,1
1047,12.11.2012,04,,-2.2,0,0
1048,13.11.2012,04,,1.5,0,0
1049,14.11.2012,04,,1.8,0,0
1050,15.11.2012,04,,0,0,0
1051,16.11.2012,04,,2.8,0,0
1052,17.11.2012,04,,3,1,0
1053,18.11.2012,04,,1.5,0,1
1054,19.11.2012,04,,0.8,0,0
1055,20.11.2012,04,,-0.2,0,0
1056,21.11.2012,04,,0.5,0,0
1057,22.11.2012,04,,0.5,0,0
1058,23.11.2012,04,,-0.2,0,0
1059,24.11.2012,04,,-1,1,0
1060,25.11.2012,04,,-3,0,1
1061,26.11.2012,04,,-1.8,0,0
1062,27.11.2012,04,,-1.5,0,0
1063,28.11.2012,04,,-1.5,0,0
1064,29.11.2012,04,,-1,0,0
1065,30.11.2012,04,,4,0,0
1097,01.01.2010,15,34904,6.2,0,1
1098,02.01.2010,15,34681,6.8,0,1
1099,03.01.2010,15,35163,6,0,1
1100,04.01.2010,15,35921,5.8,0,1
1101,05.01.2010,15,35493,1.8,1,0
1102,06.01.2010,15,35492,0,0,1
1103,07.01.2010,15,34940,0.2,0,1
1104,08.01.2010,15,35423,1.2,0,1
1105,09.01.2010,15,39517,1,0,0
1106,10.01.2010,15,39715,-3.2,0,0
1107,11.01.2010,15,39437,-9.5,0,0
1108,12.01.2010,15,37099,-10.8,1,0
1109,13.01.2010,15,36721,-11.8,0,1
1110,14.01.2010,15,39278,-13.8,0,0
1111,15.01.2010,15,39402,-13.5,0,0
1112,16.01.2010,15,39978,-13.2,0,0
1113,17.01.2010,15,39820,-16.2,0,0
1114,18.01.2010,15,38967,-18.8,0,0
1115,19.01.2010,15,37108,-17.5,1,0
1116,20.01.2010,15,35998,-14.2,0,1
1117,21.01.2010,15,38513,-13.8,0,0
1118,22.01.2010,15,38943,-12.8,0,0
1119,23.01.2010,15,39997,-16.8,0,0
1120,24.01.2010,15,40213,-19,0,0
1121,25.01.2010,15,40343,-16.8,0,0
1122,26.01.2010,15,38120,-11.8,1,0
1123,27.01.2010,15,38257,-4,0,1
1124,28.01.2010,15,41125,-0.2,0,0
1125,29.01.2010,15,41569,-1.8,0,0
1126,30.01.2010,15,41060,-5.8,0,0
1127,31.01.2010,15,41147,-7.8,0,0
1128,01.02.2010,15,40361,-7.9,0,0
1129,02.02.2010,15,37438,-7.2,1,0
1130,03.02.2010,15,36840,-4.8,0,1
1131,04.02.2010,15,39043,-1,0,0
1132,05.02.2010,15,39409,-3.1,0,0
1133,06.02.2010,15,38930,-2.8,0,0
1134,07.02.2010,15,38973,-6,0,0
1135,08.02.2010,15,39513,-11,0,0
1136,09.02.2010,15,37243,-9,1,0
1137,10.02.2010,15,36865,-10.7,0,1
1138,11.02.2010,15,39731,-15.1,0,0
1139,12.02.2010,15,39803,-12.8,0,0
1140,13.02.2010,15,39738,-8.5,0,0
1141,14.02.2010,15,39846,-12.2,0,0
1142,15.02.2010,15,39449,-10.5,0,0
1143,16.02.2010,15,37879,-12.1,1,0
1144,17.02.2010,15,37068,-8.1,0,1
1145,18.02.2010,15,39842,-6.6,0,0
1146,19.02.2010,15,39943,-2.8,0,0
1147,20.02.2010,15,40044,-0.4,0,0
1148,21.02.2010,15,40092,-0.6,0,0
1149,22.02.2010,15,39926,-5.4,0,0
1150,23.02.2010,15,37797,-10.8,1,0
1151,24.02.2010,15,37005,-8.5,0,1
1152,25.02.2010,15,38994,-12,0,0
1153,26.02.2010,15,38232,-15.7,0,0
1154,27.02.2010,15,38104,-18.9,0,0
1155,28.02.2010,15,38401,-17.8,0,0
1156,01.03.2010,15,38040,-16.5,0,0
1157,02.03.2010,15,36376,-12.8,1,0
1158,03.03.2010,15,35478,-8.3,0,1
1159,04.03.2010,15,38122,-7.8,0,0
1160,05.03.2010,15,38171,-4.7,0,0
1161,06.03.2010,15,39384,-0.9,0,0
1162,07.03.2010,15,38465,-0.2,0,0
1163,08.03.2010,15,35900,-2.5,0,1
1164,09.03.2010,15,36249,-5.7,1,0
1165,10.03.2010,15,35919,-7.5,0,1
1166,11.03.2010,15,38637,-5.3,0,0
1167,12.03.2010,15,38682,-5.3,0,0
1168,13.03.2010,15,38743,-5.6,0,0
1169,14.03.2010,15,38833,-7.3,0,0
1170,15.03.2010,15,37159,-7.3,0,0
1171,16.03.2010,15,34903,-9.2,1,0
1172,17.03.2010,15,34381,-9.2,0,1
1173,18.03.2010,15,36713,-6.3,0,0
1174,19.03.2010,15,37127,-7.2,0,0
1175,20.03.2010,15,37252,-7.5,0,0
1176,21.03.2010,15,36984,-8.5,0,0
1177,22.03.2010,15,36951,-10.8,0,0
1178,23.03.2010,15,35560,-11.9,1,0
1179,24.03.2010,15,34492,-9.7,0,1
1180,25.03.2010,15,37042,-9.3,0,0
1181,26.03.2010,15,37568,-12.2,0,0
1182,27.03.2010,15,37580,-12.8,0,0
1183,28.03.2010,15,36928,-9.1,0,0
1184,29.03.2010,15,36253,-6,0,0
1185,30.03.2010,15,34043,-6.6,1,0
1186,31.03.2010,15,32779,-7.1,0,1
1187,01.04.2010,15,34254,-1.3,0,0
1188,02.04.2010,15,34539,0.3,0,0
1189,03.04.2010,15,34064,-4.9,0,0
1190,04.04.2010,15,33257,-4.9,0,0
1191,05.04.2010,15,31997,-8.6,0,0
1192,06.04.2010,15,30408,-14.7,1,0
1193,07.04.2010,15,30203,-6.4,0,1
1194,08.04.2010,15,32833,-3,0,0
1195,09.04.2010,15,33366,-9.8,0,0
